age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, class
54.08630853661039, Private,88505.4831942527, HS-grad,12.353642643271277, Never-married, Machine-op-inspct, Unmarried, White, Female,0.8214267439118823,-1.4056532839696183,40.62709830496916, United-States, <=50K
22.668980585422613, Local-gov,172983.85594007772, Some-college,11.070842520035871, Never-married, Protective-serv, Wife, White, Male,-2.4656185206089463,-1.5668525561015552,46.570482723791926, United-States, <=50K
49.46432264613344, ?,94640.34396817972, Some-college,8.20773833993845, Divorced, Craft-repair, Unmarried, White, Male,-0.2752241977520382,0.6439628908919918,40.78284970581951, United-States, >50K
25.233371618281456, Private,289979.23247952433, HS-grad,9.565186393241591, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.27967272659588294,3.226966682661021,37.08319010470255, Canada, <=50K
57.437377193458026, Private,337894.1179033492, Some-college,12.609066917550873, Never-married, Craft-repair, Not-in-family, White, Male,1.6000454883351352,0.9041066480535964,38.70873556830631, United-States, <=50K
54.74285755589638, Private,144359.91676411146, Some-college,10.61849101248243, Never-married, Sales, Husband, White, Male,1.337651236210124,-2.0201934540269573,40.591297365089034, United-States, <=50K
44.447191097549364, Private,128351.31922433813, HS-grad,14.52504269699562, Separated, Craft-repair, Not-in-family, White, Male,2.7916298097571635,-1.3795496099089712,41.55502796940419, Mexico, >50K
42.35782712614379, Private,101602.82891358792, HS-grad,11.379643669427047, Never-married, Exec-managerial, Not-in-family, White, Male,0.046043010972667886,0.4017273827480763,44.128337853637824, United-States, >50K
29.135158138977783, Private,271467.0328500039, HS-grad,9.264284116751718, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-2.6048121404249187,-1.2999762417140324,42.316377737012886, United-States, >50K
25.578238797379967, Private,32273.589424973277, Bachelors,7.547008261750834, Married-civ-spouse, Farming-fishing, Husband, White, Male,-0.14858471539445536,0.6759427273848001,41.75051409523656, United-States, >50K
19.26257645167708, Local-gov,226958.07520221348, Bachelors,6.747403519277328, Married-civ-spouse, Craft-repair, Own-child, White, Male,-3.239995933939376,1.1060235220794745,31.783223674846184, United-States, <=50K
44.085688360288664, Self-emp-not-inc,51834.26317728474, Some-college,17.175710015130154, Never-married, Adm-clerical, Husband, White, Female,-3.2546532586357753,1901.2969904201511,58.78350882799017, United-States, <=50K
49.3606575672854, Private,251581.93469163703, 12th,9.545708144397022, Never-married, Sales, Husband, White, Male,-1.2726176429695526,-4.4072766068537526,51.202450387093386, United-States, <=50K
46.05925469141441, Local-gov,109834.7473967515, 7th-8th,9.379778692479304, Separated, Craft-repair, Husband, White, Male,0.46775844298407715,-0.07078576553812334,58.72353300673012, United-States, >50K
41.722244303513314, Private,237993.39692535053, Doctorate,10.380877157294856, Never-married, Prof-specialty, Wife, White, Female,-2.14488094492808,1.997549666842441,42.07253638612818, Vietnam, <=50K
45.449715497546634, Local-gov,216667.72656642462, Some-college,1.6314925324787604, Never-married, Exec-managerial, Not-in-family, White, Female,2.6607550428173625,0.8275256364648699,41.59525118575695, United-States, <=50K
37.98988262246879, Private,56353.77371930802, HS-grad,10.928191433135009, Never-married, Machine-op-inspct, Own-child, White, Male,0.44248873008682993,3.1320851475126252,41.05243114057432, United-States, <=50K
39.26833776861351, Private,147370.1077803817, Some-college,9.342467602513686, Married-spouse-absent, Sales, Husband, Black, Male,2.4794710038850027,1.553680841061105,49.23520632570189, United-States, >50K
31.936556709182963, Self-emp-inc,188144.95617245854, Assoc-voc,6.689709435247167, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,5016.47858579076,-0.9773252491732727,41.21782001197877, United-States, <=50K
26.63426045676839, Private,59498.068572150514, HS-grad,11.421125684332166, Married-civ-spouse, Transport-moving, Husband, White, Male,2408.9730478797715,-1.101105009637777,38.901917582292526, United-States, >50K
31.33022994002845, Federal-gov,293939.6704350304, HS-grad,3.731817638697044, Married-civ-spouse, Exec-managerial, Own-child, White, Male,-0.9622916548576141,-0.5302182274704849,41.682288889176974, United-States, <=50K
48.32550613021001, Self-emp-not-inc,149640.12657299737, Doctorate,8.79341051986017, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,-2.1017869630635064,-0.7774680283733821,38.3998086662328, United-States, <=50K
43.172444662718554, ?,116630.7456202451, HS-grad,13.15615708011709, Divorced, Exec-managerial, Own-child, White, Male,-1.8939963685000631,0.4047305184404693,44.58631432794105, United-States, <=50K
30.42245315958571, Self-emp-not-inc,105601.36467229629, 5th-6th,10.006590806793875, Never-married, Other-service, Not-in-family, White, Female,0.2746160712590679,-2.2924739958201483,57.2833591954949, United-States, <=50K
37.58669447039985, Local-gov,155535.74674625875, Some-college,9.082324270421404, Never-married, Craft-repair, Not-in-family, White, Male,-0.8839036595733034,-1.4558742035179182,42.67776784904444, United-States, <=50K
27.302549855503123, ?,183175.65794104882, Some-college,11.831597558560377, Never-married, Sales, Wife, White, Female,-2.0742054587250216,-0.6172590790719008,39.027207173655576, United-States, <=50K
52.075296414670866, Private,169845.14443426803, HS-grad,8.789572551398853, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,1.1841990735896903,0.04124873343937347,39.26648767284468, Mexico, >50K
50.71595176251431, Private,191681.53814554552, Bachelors,9.026075619140776, Widowed, Sales, Unmarried, White, Male,1.0186183875624955,1.5891904302785569,50.30862960712554, United-States, <=50K
24.61739135023677, Federal-gov,200679.10909577212, Assoc-voc,11.367443436940391, Never-married, Adm-clerical, Wife, White, Male,-1.844777664242644,-0.9019469409786097,39.71846775896883, United-States, <=50K
16.448627353324156, Private,101508.250678044, Some-college,12.060105334691912, Never-married, Priv-house-serv, Not-in-family, White, Male,-1.1180985997626605,-4.258899240706963,29.72589760930898, United-States, <=50K
28.73342557199304, Private,309972.7454055261, Assoc-voc,10.062610434350493, Never-married, Other-service, Husband, Black, Male,-2.9494645399569706,1.9911093235297745,41.89002393286794, United-States, <=50K
27.161095427996777, ?,162299.3244763846, HS-grad,11.7816873133862, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.1653737956565644,-0.5217120021753616,65.84335256007219, United-States, <=50K
23.994321488107527, Private,211678.3264289015, Some-college,5.5990554874379805, Married-civ-spouse, Craft-repair, Husband, White, Male,-0.9150083152713023,-0.44386375855666427,40.950012604141556, United-States, <=50K
79.28485147214113, Local-gov,124745.76040150231, Bachelors,7.903027594955373, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,1.9585982029492743,1.5440042099903029,22.163683528106873, Mexico, <=50K
28.380970708135536, Private,213919.3484800928, Some-college,11.793809275051686, Never-married, Craft-repair, Husband, White, Male,-0.040786027258402024,2.2011987818664793,38.57682483687418, United-States, <=50K
39.14549470732693, Private,32213.583098026906, HS-grad,9.67457453660801, Never-married, Adm-clerical, Unmarried, White, Female,-1.5415018963664566,0.8378608782702707,38.398349811072805, Taiwan, >50K
67.31707938215342, Private,212760.25006309577, HS-grad,6.75161376787063, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0.012931783068370869,0.04949261787753504,-0.4459781970779644, United-States, <=50K
19.251180787934672, Private,309635.7174003006, Bachelors,7.639456053242499, Divorced, Craft-repair, Wife, White, Male,-0.6181130939714413,-0.4941480433222246,20.41364947382374, United-States, <=50K
30.381306920559524, Self-emp-not-inc,125924.10843168884, 12th,2.650931526553039, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-1.5546754118731858,-2.0537482296186513,37.14179607553733, United-States, <=50K
18.913550475114825, ?,446839.6355920146, Bachelors,7.9095812860346415, Divorced, Adm-clerical, Husband, White, Male,-0.3365736682878325,0.5185627259189868,33.53812251921635, Philippines, <=50K
50.676148117866695, Private,276513.373499616, Some-college,15.602692329506942, Never-married, Other-service, Husband, White, Male,-2.695914099600113,-2.348115194768454,37.781532944022175, United-States, <=50K
45.273892306869854, Private,51619.81860192294, HS-grad,10.7047493432223, Married-civ-spouse, Craft-repair, Husband, White, Male,0.23776346127052528,-0.07552358858386385,41.12989000857125, United-States, >50K
58.23652421200334, Private,159940.7210099711, Masters,13.292305134013105, Separated, Machine-op-inspct, Unmarried, Black, Female,0.39036216751817904,3.8028641188959305,51.66624859629989, Japan, >50K
41.60832070882192, Local-gov,343585.77616370877, Bachelors,3.7079065542330376, Married-civ-spouse, Prof-specialty, Husband, White, Male,14346.07662500636,-2.8251199420320616,35.300028163617036, United-States, >50K
53.97394496157116, Private,346251.6881036949, Some-college,9.885752808996005, Never-married, Other-service, Not-in-family, White, Male,0.2706108888278139,0.8429401693631259,36.93455316378163, United-States, <=50K
48.06119531959455, Private,268234.5275414912, HS-grad,4.048131498125216, Never-married, ?, Husband, White, Male,-2.040448291492205,-0.7873892914898968,38.2833372587237, United-States, <=50K
33.024988237455375, Private,202050.99231149402, HS-grad,13.734103031185288, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-6.198528759204084,-1.5220063413675027,50.54248342890412, Mexico, <=50K
30.96149331781182, Private,54335.879301836336, 7th-8th,4.366399946084161, Never-married, Sales, Husband, White, Female,-2.261447022351056,-0.9640796161629727,39.465040232811624, United-States, >50K
43.893062352059886, Private,410867.1581288376, Bachelors,13.515318918467344, Separated, Sales, Husband, White, Female,0.5914569166949488,0.2206041651204104,48.44230800057345, United-States, <=50K
58.33077021794557, State-gov,249975.94051799367, HS-grad,9.59672458276637, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2.3926770485209325,4.629037755664653,39.59417008454008, United-States, >50K
36.80302903098115, Private,286727.95933750557, Masters,9.206857758882316, Married-civ-spouse, Other-service, Not-in-family, White, Male,0.14592867482768473,1.6465316358412838,39.20511637777783, United-States, <=50K
27.153403375911694, Private,212560.6229316538, HS-grad,10.67962771827048, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,-1.6896649165629354,1.2478709519403024,27.31757505768476, United-States, <=50K
29.8405635781872, Local-gov,117745.51450039969, HS-grad,6.511895439083342, Never-married, Handlers-cleaners, Other-relative, White, Male,0.4382690259804378,1571.9561677190472,34.06535532489347, United-States, <=50K
30.62533113208394, Private,226294.8698040279, HS-grad,11.329338674202404, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-4.87343353590798,-2.115861042191519,40.29535096605363, United-States, <=50K
26.105775055153824, Local-gov,115585.76750476909, Some-college,10.843325788539119, Never-married, Machine-op-inspct, Own-child, Black, Female,0.04134523738309056,-1.4777532494675103,49.47036892881953, United-States, <=50K
45.354600775291196, Private,191276.68654615156, Some-college,17.24219888396875, Married-civ-spouse, Prof-specialty, Husband, Black, Female,1.1646855138520278,1904.4925764632037,58.75432655580832, United-States, <=50K
35.005506344797034, Private,202681.6982119918, HS-grad,15.06322633736203, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,-1.6059143476936275,-1.0204346435885607,48.450954353066834, Trinadad&Tobago, <=50K
48.799548453446874, Private,171092.98136739424, Some-college,12.138449862629754, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,1.9364073071093477,0.49535595542543703,41.20973512366444, United-States, <=50K
30.189041889279878, Private,249407.59474325815, Bachelors,10.068552352982238, Widowed, Exec-managerial, Not-in-family, White, Male,2.807153762221064,0.09519055923771652,39.34426469701128, United-States, >50K
75.24367489192122, ?,124189.87193437228, HS-grad,13.353181242054248, Never-married, Adm-clerical, Husband, Black, Male,1.1176989825443104,0.3006557094945948,43.99344984338208, United-States, <=50K
46.59845659557213, Self-emp-not-inc,198280.50374859685, Doctorate,15.606679330701377, Married-civ-spouse, Craft-repair, Husband, White, Male,15024.740358324862,-0.20564017747338326,61.41901848816621, United-States, <=50K
46.287472057877146, Private,149117.34622556754, Assoc-acdm,11.936285729042837, Never-married, Other-service, Husband, White, Male,-6.959652316247326,1.0218639441253496,51.678823434153024, United-States, <=50K
21.475031136934174, Private,188302.73608876768, Assoc-acdm,9.667345583463858, Married-civ-spouse, Other-service, Unmarried, White, Male,0.5992072143730583,-1.463341970040945,41.43804478181152, United-States, <=50K
27.132764639980245, Private,103429.64787473965, Bachelors,9.303409736120631, Married-civ-spouse, Prof-specialty, Husband, White, Male,1.927395382910849,1.2788548603256717,44.21810326294787, United-States, <=50K
31.58912488426474, Private,317662.2385078375, Some-college,9.778177657112566, Married-civ-spouse, Transport-moving, Unmarried, White, Male,7687.750197562589,4.05615425929483,41.65826174040207, United-States, <=50K
15.099955890178837, Private,304874.38647347625, Masters,7.673372611258967, Married-civ-spouse, Adm-clerical, Husband, White, Male,34096.62910515637,0.08459378516594936,35.61652298078997, United-States, <=50K
29.321933848198874, Private,194901.35973724825, 11th,6.394011478777366, Never-married, Other-service, Husband, White, Male,0.27774177271819006,-0.6400563591746031,41.52935614799318, United-States, <=50K
32.68061627491479, Private,189268.05332848825, Some-college,10.586236748027469, Never-married, Protective-serv, Husband, White, Female,0.08696384450340935,-0.29001896009854466,39.579767325030275, United-States, <=50K
38.5453591536153, Private,124691.65946354531, HS-grad,5.97174840199638, Divorced, Craft-repair, Wife, White, Female,0.9642747048747345,1.5344445821881272,36.91536552734205, United-States, <=50K
24.868847287091715, Private,432376.8037941481, 10th,13.304712343745184, Never-married, Protective-serv, Husband, White, Female,-0.37642385501044656,-2.3786950574621835,41.362600761541934, United-States, <=50K
38.47547120466456, ?,65324.247447623915, 12th,11.025409364948901, Never-married, Prof-specialty, Unmarried, White, Male,-1.5307095978391578,2.4682952557072424,37.4524186305245, United-States, >50K
54.811700088606415, Private,335605.09870341443, 11th,8.348432544712903, Married-civ-spouse, Exec-managerial, Own-child, White, Male,-0.5085316825544669,1887.2443876168336,50.262228194333204, United-States, <=50K
25.10788429122309, Private,377869.9179972956, Bachelors,14.801627640678726, Married-civ-spouse, Prof-specialty, Husband, White, Male,4063.2932006868486,0.7534482118627939,25.03037938291048, United-States, <=50K
36.14425901542774, Private,102864.09284362172, 5th-6th,9.332723185298244, Widowed, Other-service, Own-child, White, Male,0.7608731200925034,-0.17308673708249853,39.91724255773323, United-States, <=50K
51.941014581872395, Private,95647.93223507024, HS-grad,3.846291270739475, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,-1.7887546267561356,0.024189575431249465,51.814957728531624, United-States, <=50K
56.46535242270941, Local-gov,303088.66035980114, Bachelors,10.829717093185419, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,2.3225166358173324,-1.7866446059217074,47.84513826680802, Philippines, <=50K
49.043704291046886, Private,197369.72284029704, HS-grad,10.705440834488646, Married-civ-spouse, Other-service, Husband, White, Male,0.6456339910071804,-1.7930048318143899,41.906514093422764, United-States, <=50K
58.20355778264183, ?,247550.65128226712, HS-grad,7.550425698129759, Married-civ-spouse, Farming-fishing, Husband, White, Female,2.3959512706509494,-2.476351380843412,53.72214658521289, United-States, <=50K
21.52128874505395, Self-emp-inc,102631.27040489767, HS-grad,5.1108383284362535, Divorced, Adm-clerical, Not-in-family, White, Female,-0.5048359936567324,-2.8170524033422124,42.974073152512815, ?, <=50K
18.953005014756272, Private,199917.02656910755, 9th,9.775193283320505, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,-2.6497885698005614,2.4777676961502335,40.434991190520726, United-States, <=50K
40.35855126991263, Private,118852.07559037155, HS-grad,12.410952858527263, Married-civ-spouse, Transport-moving, Own-child, White, Male,-2.463231427232578,-0.29099781161181987,61.37492710451344, United-States, <=50K
30.43999336794353, Local-gov,77144.3049217411, Some-college,12.292405614294752, Never-married, Prof-specialty, Husband, White, Male,-1.2975436478230393,0.7739994154877704,43.939091899980205, United-States, >50K
31.718375150480874, Private,267989.5308925259, Assoc-acdm,14.487797058285802, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,-2.119508505282065,0.8189125643483791,47.81972198209105, United-States, <=50K
20.670222491829158, Private,301605.1171567336, HS-grad,12.584227118468949, Never-married, Other-service, Not-in-family, White, Male,-3.1359987586428857,0.27879379670177357,31.614042278863636, United-States, <=50K
47.71374211829902, Self-emp-not-inc,287830.61836507247, Assoc-voc,14.289525566345896, Never-married, Craft-repair, Own-child, White, Male,0.37367045525092846,1.463729783501919,41.012575050083925, United-States, <=50K
22.926605782439125, Private,111698.47222235697, Some-college,9.168798885150796, Never-married, Sales, Unmarried, White, Male,0.6754332273551755,1721.6980157629753,26.710308929108383, United-States, >50K
28.622473891354296, Private,114937.00356417862, 10th,12.108439185032633, Widowed, Prof-specialty, Husband, White, Female,-0.44981397605144713,0.26961242473926705,42.2975692724697, United-States, <=50K
33.7204969345005, Private,129304.8377228213, Some-college,11.065969772001687, Married-civ-spouse, Other-service, Not-in-family, White, Male,2.80536293238311,-1.3392719691227977,38.315022962247355, United-States, >50K
37.14684811718895, Private,365739.1874531213, Bachelors,11.622876468812091, Separated, Prof-specialty, Not-in-family, White, Male,-0.05572353813620102,2.411232740751714,41.78194789310586, United-States, <=50K
27.220380393688465, ?,69617.94092471202, Bachelors,13.018626335160336, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,-0.6590828698272289,-2.875308853371651,60.64628338850083, United-States, <=50K
21.24662770488738, Federal-gov,43321.35007763937, 5th-6th,7.8975042720818855, Married-civ-spouse, Craft-repair, Other-relative, White, Female,-0.5933844762588585,1763.3222495113318,38.688374338540626, Jamaica, <=50K
39.27030189362881, Private,120985.92503100738, Assoc-acdm,11.074024288585948, Married-civ-spouse, Other-service, Husband, White, Male,4387.499213647662,0.30256061594922673,37.41492114028828, United-States, <=50K
36.555554605802456, Private,254198.83414938638, HS-grad,15.69063387685404, Divorced, ?, Unmarried, Black, Female,-2.7268864830584567,1.293887126181868,48.13261753468026, United-States, <=50K
43.05838741099468, Private,146193.5047509088, Some-college,13.640003889553668, Married-civ-spouse, Exec-managerial, Wife, White, Male,-3.6674745302967775,-2.1507852528710885,36.27971992804391, United-States, >50K
35.96884183758492, Private,125932.21491138377, Masters,19.88644271513781, Never-married, Prof-specialty, Wife, White, Female,0.42484291238380034,1.3784689881225758,38.73173644416753, Poland, <=50K
43.62702769490039, Private,56925.80730928292, Masters,10.497847739012233, Never-married, Handlers-cleaners, Husband, White, Male,0.4223485052549343,-0.5967790842627845,61.182454308782305, ?, <=50K
28.676253135788762, Private,163128.34747449847, Bachelors,13.294721645480854, Never-married, Other-service, Not-in-family, White, Male,1.182221024524669,-1.0839173736243237,35.87829035175963, United-States, >50K
23.993461783383573, Private,34312.19468365116, HS-grad,11.281396975767054, Never-married, ?, Not-in-family, White, Male,-0.051731730028512876,3.1026862638051202,20.04035131392597, United-States, <=50K
54.82772493201466, Private,81971.38970555813, HS-grad,9.740811209988342, Never-married, Craft-repair, Husband, Black, Female,3.518851531154583,2.0544390056071355,37.26419970307194, United-States, <=50K
61.82881886655199, Private,66614.72411185509, HS-grad,6.64787275317566, Never-married, Exec-managerial, Not-in-family, White, Female,1.648395372350022,0.9356143370088549,39.54073503786238, United-States, >50K
25.02092375993627, Self-emp-not-inc,232778.47965098298, Some-college,8.461456203547876, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,-4.601515985379537,0.5807589872170938,38.48704636942971, United-States, >50K
14.735907438537382, ?,316867.33877062815, Bachelors,8.482172677033077, Divorced, Exec-managerial, Not-in-family, White, Male,-2.7439374290908716,-1.627272132478965,29.22116838138015, United-States, >50K
45.53542292468767, Federal-gov,196585.01073185584, HS-grad,8.582195225034596, Married-civ-spouse, Transport-moving, Unmarried, White, Female,-3.7364954826713106,1562.5006471108256,38.98621678092773, United-States, <=50K
68.37411780937934, Private,105373.16484424415, Some-college,9.426706128851585, Married-civ-spouse, Other-service, Husband, White, Female,0.15624189971576158,1.082877566639791,42.585913418980915, United-States, <=50K
30.169285479640628, Private,185814.78627387976, Some-college,9.006466421465756, Never-married, Prof-specialty, Husband, White, Male,0.38153627072601576,-2.3114874361561784,30.171043361627824, United-States, <=50K
20.775806401880384, Private,175374.9521428681, Bachelors,12.382733985530278, Married-civ-spouse, Other-service, Own-child, White, Male,3.4183222510032802,2.21947761604971,25.291406465410745, United-States, <=50K
