default,account_check_status,duration_in_month,credit_history,purpose,credit_amount,savings,present_emp_since,installment_as_income_perc,personal_status_sex,other_debtors,present_res_since,property,age,other_installment_plans,housing,credits_this_bank,job,people_under_maintenance,telephone,foreign_worker
1,< 0 DM,13.758795949725657,critical account/ other credits existing (not at this bank),business,1292.530373826177,... < 100 DM,1 <= ... < 4 years,0.47091601610417166,male : married/widowed,co-applicant,5.7195438686592235,"if not A121/A122 : car or other, not in attribute 6",25.72320104368717,none,own,2.5618631562183767,management/ self-employed/ highly qualified employee/ officer,-2.2814692205736486,none,yes
1,< 0 DM,49.555583870857895,delay in paying off in the past,business,4310.884609582373,unknown/ no savings account,... < 1 year ,6.554365680515449,female : divorced/separated/married,none,3.2935126163447834,real estate,24.512917821717064,none,rent,-1.5419056748111184,skilled employee / official,2.409152834115103,none,yes
0,< 0 DM,12.132061395122433,critical account/ other credits existing (not at this bank),domestic appliances,1565.998510512486,... < 100 DM,1 <= ... < 4 years,2.3175947367323855,female : divorced/separated/married,none,0.15769403468568965,"if not A121/A122 : car or other, not in attribute 6",23.37390733554163,bank,own,-1.8230745091523701,skilled employee / official,2.5266776950631997,"yes, registered under the customers name ",yes
1,< 0 DM,26.254482413936067,delay in paying off in the past,car (used),1195.6898093136297,unknown/ no savings account,1 <= ... < 4 years,3.979607768749908,male : single,none,4.237328339447992,"if not A121/A122 : car or other, not in attribute 6",63.44565976673812,none,rent,5.34886336479059,unemployed/ unskilled - non-resident,1.0939523925989956,none,yes
0,no checking account,15.935018684504092,existing credits paid back duly till now,domestic appliances,1400.9099125808275,... < 100 DM,... < 1 year ,5.180437611243558,male : single,none,5.974494705966819,unknown / no property,28.34191070437501,bank,own,1.703141565924918,skilled employee / official,-0.7352472604540972,"yes, registered under the customers name ",yes
1,0 <= ... < 200 DM,22.281415074233525,existing credits paid back duly till now,radio/television,1279.9579096786433,100 <= ... < 500 DM,1 <= ... < 4 years,4.3185955676592815,male : single,none,0.8665739493797002,real estate,31.77391925825723,none,rent,0.16151868665345814,skilled employee / official,-0.958756008378584,none,yes
0,< 0 DM,24.737501568164998,existing credits paid back duly till now,radio/television,2424.104346637315,... < 100 DM,1 <= ... < 4 years,3.943833849791936,male : single,none,2.738076805735739,"if not A121/A122 : car or other, not in attribute 6",56.017439246645154,none,rent,0.13211909470747285,unskilled - resident,3.051864263160455,"yes, registered under the customers name ",yes
0,< 0 DM,28.082234798342004,all credits at this bank paid back duly,repairs,8071.452298988907,unknown/ no savings account,... < 1 year ,0.679399767956022,male : single,none,5.114378540482732,"if not A121/A122 : car or other, not in attribute 6",26.935100831982272,none,rent,1.9791183021854408,skilled employee / official,-2.0224453729918097,none,yes
1,no checking account,25.756900602614547,critical account/ other credits existing (not at this bank),domestic appliances,12578.326336064718,100 <= ... < 500 DM,1 <= ... < 4 years,5.163700878614157,female : divorced/separated/married,none,2.7572786476760713,"if not A121/A122 : car or other, not in attribute 6",43.35804031923256,none,own,-1.3811446722266205,skilled employee / official,3.128940921638357,none,yes
0,0 <= ... < 200 DM,23.900148178027493,critical account/ other credits existing (not at this bank),domestic appliances,3431.239403930965,... < 100 DM,4 <= ... < 7 years,3.9532059346479596,female : divorced/separated/married,none,-2.0894565260096414,unknown / no property,31.01037289731804,none,own,2.7668243481811805,skilled employee / official,1.6696016817391266,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,8.63027527290948,delay in paying off in the past,car (new),2134.6797507223855,... < 100 DM,... < 1 year ,4.029360279779422,female : divorced/separated/married,none,1.5492164010617837,if not A121 : building society savings agreement/ life insurance,48.3907618318776,none,rent,1.4464976927873583,skilled employee / official,0.8083310007142858,none,no
0,0 <= ... < 200 DM,4.638140911192117,existing credits paid back duly till now,car (new),2647.6320957412886,... < 100 DM,.. >= 7 years,0.42002729226479407,male : single,none,6.00247172765442,if not A121 : building society savings agreement/ life insurance,44.72362588920996,none,own,3.187069176432534,skilled employee / official,-1.41617541082665,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,12.445082677348061,critical account/ other credits existing (not at this bank),domestic appliances,2241.8196569146576,... < 100 DM,.. >= 7 years,1.2598597083321477,female : divorced/separated/married,none,3.803856566157625,if not A121 : building society savings agreement/ life insurance,45.286800298121776,none,rent,1.1987421604599775,skilled employee / official,1.7065667397428268,"yes, registered under the customers name ",yes
0,no checking account,11.690941035862396,existing credits paid back duly till now,(vacation - does not exist?),1805.2322693360045,... < 100 DM,1 <= ... < 4 years,2.8604024284757243,male : single,none,2.475608137925502,"if not A121/A122 : car or other, not in attribute 6",40.915030784396876,none,rent,-1.0867003672346294,management/ self-employed/ highly qualified employee/ officer,2.227171032022752,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,9.143344355673786,existing credits paid back duly till now,domestic appliances,2064.7840933164453,... < 100 DM,4 <= ... < 7 years,-0.6669486374684022,male : married/widowed,none,0.6591806855300357,if not A121 : building society savings agreement/ life insurance,24.225219955995094,none,own,1.147396823972397,skilled employee / official,-1.6728201757039622,none,yes
0,0 <= ... < 200 DM,5.295732899023541,existing credits paid back duly till now,domestic appliances,1373.271123495471,... < 100 DM,.. >= 7 years,-1.9436247026483713,female : divorced/separated/married,none,2.0264733456033404,if not A121 : building society savings agreement/ life insurance,34.070523113977316,bank,own,-4.248333555002834,skilled employee / official,1.997271734503691,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,7.064618371106698,no credits taken/ all credits paid back duly,car (new),421.63957987102106,100 <= ... < 500 DM,... < 1 year ,5.130306757619539,male : single,none,5.471466720560327,unknown / no property,37.712351972055,none,own,0.7584628466519862,unskilled - resident,1.1780245073580453,none,yes
0,< 0 DM,12.730888128728157,existing credits paid back duly till now,business,409.0721198535956,... < 100 DM,.. >= 7 years,-2.203776630103378,male : divorced/separated,none,0.2834732102824211,"if not A121/A122 : car or other, not in attribute 6",43.269421284180005,none,rent,1.6597616177396828,skilled employee / official,-0.2875112276646137,"yes, registered under the customers name ",yes
0,< 0 DM,7.825465223191976,existing credits paid back duly till now,radio/television,2414.9907340555515,100 <= ... < 500 DM,unemployed,3.41082105392252,male : single,none,0.3181017226590839,"if not A121/A122 : car or other, not in attribute 6",33.66214168735053,none,own,2.649485493095935,skilled employee / official,2.7093461729826087,"yes, registered under the customers name ",yes
1,>= 200 DM / salary assignments for at least 1 year,60.861642006015764,critical account/ other credits existing (not at this bank),car (used),6838.09106454958,... < 100 DM,unemployed,2.043833884492351,female : divorced/separated/married,none,4.5459115097267775,if not A121 : building society savings agreement/ life insurance,63.392789210020375,none,rent,-1.772609855966759,skilled employee / official,-3.4045135379571123,none,yes
0,< 0 DM,22.283295201740923,existing credits paid back duly till now,business,1915.3752687854421,... < 100 DM,4 <= ... < 7 years,5.616493213759821,female : divorced/separated/married,none,2.8003308390090993,if not A121 : building society savings agreement/ life insurance,33.55139317991548,none,own,3.3237327217270956,management/ self-employed/ highly qualified employee/ officer,1.693361497487418,"yes, registered under the customers name ",yes
0,>= 200 DM / salary assignments for at least 1 year,23.18716996723077,existing credits paid back duly till now,car (used),4020.4055500965046,100 <= ... < 500 DM,1 <= ... < 4 years,1.0130635816922484,female : divorced/separated/married,none,3.1437183652734197,if not A121 : building society savings agreement/ life insurance,26.07671559415811,bank,for free,2.6411985899953123,unskilled - resident,4.238870316146585,none,yes
0,no checking account,16.975514541856924,critical account/ other credits existing (not at this bank),domestic appliances,5864.999277845206,... < 100 DM,4 <= ... < 7 years,3.318968428503792,female : divorced/separated/married,none,-0.4590147947191956,unknown / no property,31.17451532348968,none,own,4.504087127397325,skilled employee / official,3.8798862782013233,none,yes
0,no checking account,10.372454543504244,critical account/ other credits existing (not at this bank),car (new),1264.9703222250914,.. >= 1000 DM ,.. >= 7 years,3.206172317524417,male : married/widowed,none,4.714257352542642,"if not A121/A122 : car or other, not in attribute 6",58.189904916353605,none,own,0.8945572479917252,skilled employee / official,1.779613441077045,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,13.231958845150992,critical account/ other credits existing (not at this bank),car (used),1472.9441647253514,... < 100 DM,1 <= ... < 4 years,4.227496306972287,male : single,none,3.1831672387549443,if not A121 : building society savings agreement/ life insurance,31.550852343624186,bank,own,3.027793668205511,skilled employee / official,0.39663844773830825,none,yes
1,< 0 DM,47.257944585441784,existing credits paid back duly till now,radio/television,4745.997214697113,unknown/ no savings account,unemployed,5.473673061840103,male : single,none,2.973637094298567,"if not A121/A122 : car or other, not in attribute 6",25.323324772759108,none,own,-0.9424880698138103,unskilled - resident,-0.2716051130952617,"yes, registered under the customers name ",yes
0,< 0 DM,47.77210508469025,existing credits paid back duly till now,education,6111.972272633921,100 <= ... < 500 DM,1 <= ... < 4 years,0.07488856735083971,female : divorced/separated/married,none,3.278223479523184,if not A121 : building society savings agreement/ life insurance,35.39769570696466,none,rent,2.426095130409066,skilled employee / official,0.3941484121887159,"yes, registered under the customers name ",yes
1,0 <= ... < 200 DM,16.319687046074943,existing credits paid back duly till now,domestic appliances,2098.884457308021,... < 100 DM,1 <= ... < 4 years,5.993109768996808,male : single,none,1.8082327948680583,unknown / no property,36.96480414148872,none,rent,-0.5423255241998906,skilled employee / official,2.0876144958358123,none,yes
0,< 0 DM,8.351037568617521,existing credits paid back duly till now,car (new),1226.611357278485,... < 100 DM,... < 1 year ,0.012604245787033674,male : single,none,0.3302976944569964,if not A121 : building society savings agreement/ life insurance,35.613626107715106,none,rent,-2.3028036648458725,skilled employee / official,-0.6144876109188324,"yes, registered under the customers name ",no
0,0 <= ... < 200 DM,10.301185575649402,critical account/ other credits existing (not at this bank),radio/television,459.3548027373846,100 <= ... < 500 DM,unemployed,4.5891856851167585,male : single,guarantor,2.856002815120423,"if not A121/A122 : car or other, not in attribute 6",23.65247522127568,none,own,-1.2482810363287213,management/ self-employed/ highly qualified employee/ officer,2.514847636100762,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,31.486508342406886,all credits at this bank paid back duly,domestic appliances,2331.0904163657383,100 <= ... < 500 DM,.. >= 7 years,5.845279445575706,male : married/widowed,none,4.519411705760811,if not A121 : building society savings agreement/ life insurance,30.184354215053666,none,own,1.0110622772585411,management/ self-employed/ highly qualified employee/ officer,5.266321036006648,none,yes
0,no checking account,13.08630853661039,delay in paying off in the past,domestic appliances,1159.9477882564347,.. >= 1000 DM ,1 <= ... < 4 years,4.320074983580669,female : divorced/separated/married,co-applicant,0.7619429867997496,unknown / no property,25.6976632386189,none,for free,-0.6485984164352068,skilled employee / official,0.87623352974521,"yes, registered under the customers name ",yes
0,no checking account,16.668980585422613,critical account/ other credits existing (not at this bank),car (new),6205.397132690743,... < 100 DM,... < 1 year ,5.832889753470821,male : married/widowed,none,2.22039202130318,if not A121 : building society savings agreement/ life insurance,43.937290598646996,none,own,1.7521470633915999,unemployed/ unskilled - non-resident,-0.6887896065666106,"yes, registered under the customers name ",yes
0,no checking account,30.46432264613344,existing credits paid back duly till now,radio/television,6187.203851774745,... < 100 DM,.. >= 7 years,-0.526878634621321,female : divorced/separated/married,none,3.0155058224692275,"if not A121/A122 : car or other, not in attribute 6",21.11310640612632,none,own,-1.6164751100080346,skilled employee / official,-1.6894894926328257,none,yes
1,no checking account,48.23337161828146,existing credits paid back duly till now,car (new),6141.475353083944,unknown/ no savings account,1 <= ... < 4 years,1.2417014973028242,female : divorced/separated/married,none,4.40170059455186,"if not A121/A122 : car or other, not in attribute 6",56.074739049828096,none,for free,-2.2541950872317233,skilled employee / official,2.553131103423151,"yes, registered under the customers name ",yes
0,< 0 DM,11.437377193458026,existing credits paid back duly till now,car (new),1391.2815879628488,100 <= ... < 500 DM,... < 1 year ,2.011329783009761,female : divorced/separated/married,none,3.252972005638306,real estate,34.701329525857005,none,own,4.744774868287152,skilled employee / official,0.8805076420791128,"yes, registered under the customers name ",yes
0,no checking account,37.74285755589638,critical account/ other credits existing (not at this bank),business,2297.9246748461937,... < 100 DM,1 <= ... < 4 years,5.3208851330968745,female : divorced/separated/married,guarantor,4.970606566126281,"if not A121/A122 : car or other, not in attribute 6",38.669464059955125,none,own,2.807600258802869,management/ self-employed/ highly qualified employee/ officer,2.753661792128106,none,yes
0,< 0 DM,6.447191097549364,existing credits paid back duly till now,car (new),1353.085188926584,100 <= ... < 500 DM,4 <= ... < 7 years,1.9958458685387572,male : single,none,3.0456875214980608,"if not A121/A122 : car or other, not in attribute 6",21.867621450279998,none,own,-1.098593671827615,skilled employee / official,-0.06726849831869908,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,12.357827126143789,all credits at this bank paid back duly,car (used),7226.088749665198,100 <= ... < 500 DM,.. >= 7 years,1.2045133192948316,male : single,none,5.777966360809296,unknown / no property,38.645972827847125,stores,rent,1.994000713058921,management/ self-employed/ highly qualified employee/ officer,2.661247095079663,none,yes
0,no checking account,12.135158138977783,existing credits paid back duly till now,radio/television,2073.87502449724,... < 100 DM,4 <= ... < 7 years,1.7540859017857402,male : single,none,4.847118944530066,"if not A121/A122 : car or other, not in attribute 6",28.12202971082841,none,own,3.0390141204026477,skilled employee / official,0.6834016531005491,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,24.578238797379967,critical account/ other credits existing (not at this bank),domestic appliances,2330.516488942243,100 <= ... < 500 DM,1 <= ... < 4 years,5.533734586658122,male : divorced/separated,none,3.991717448744722,"if not A121/A122 : car or other, not in attribute 6",30.778826913049052,none,own,1.838401216581211,unskilled - resident,-0.46500811064789827,none,yes
0,0 <= ... < 200 DM,28.26257645167708,existing credits paid back duly till now,business,5964.591862831122,... < 100 DM,1 <= ... < 4 years,-1.4494095553010808,female : divorced/separated/married,none,0.13152187170408025,"if not A121/A122 : car or other, not in attribute 6",29.801576529547898,none,for free,2.2964461923669566,skilled employee / official,0.19800304239523103,"yes, registered under the customers name ",yes
0,< 0 DM,9.085688360288668,critical account/ other credits existing (not at this bank),domestic appliances,1262.219295509148,... < 100 DM,... < 1 year ,5.3178991647538,male : divorced/separated,none,0.1929311068474555,if not A121 : building society savings agreement/ life insurance,25.798206410596507,none,own,3.190308162625194,skilled employee / official,-1.394108710846473,"yes, registered under the customers name ",yes
0,no checking account,17.360657567285397,existing credits paid back duly till now,domestic appliances,3382.890260290118,unknown/ no savings account,1 <= ... < 4 years,7.71487684627973,male : single,none,0.8484570470803512,unknown / no property,29.91679939713216,none,own,-0.4614249504024408,management/ self-employed/ highly qualified employee/ officer,4.978719117163223,none,yes
1,no checking account,35.05925469141441,existing credits paid back duly till now,radio/television,2222.2453686889594,... < 100 DM,... < 1 year ,4.732902293143101,male : single,none,3.097649285521171,real estate,58.14419144719697,none,rent,2.0623568973292574,unemployed/ unskilled - non-resident,0.8072363728830259,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,4.722244303513316,critical account/ other credits existing (not at this bank),domestic appliances,785.9440291329803,... < 100 DM,... < 1 year ,2.166216271315486,male : single,none,-0.27665345392188545,real estate,26.751460595224714,bank,for free,0.9643027234152167,unskilled - resident,3.2890281773643917,none,no
1,0 <= ... < 200 DM,11.449715497546633,existing credits paid back duly till now,(vacation - does not exist?),6468.2996848279745,... < 100 DM,... < 1 year ,1.0142804622088812,male : married/widowed,none,0.11661641165401149,"if not A121/A122 : car or other, not in attribute 6",53.73163400635964,none,own,0.4544759046579149,unskilled - resident,-0.07373826574159859,"yes, registered under the customers name ",yes
0,no checking account,38.98988262246879,existing credits paid back duly till now,car (used),9566.822343836033,unknown/ no savings account,.. >= 7 years,-1.6204266421736326,male : single,none,1.050974132761922,real estate,32.426920924888975,bank,rent,1.2203889771584957,skilled employee / official,-1.1038556439596463,none,yes
0,0 <= ... < 200 DM,16.268337768613513,existing credits paid back duly till now,radio/television,1961.2366958267764,unknown/ no savings account,.. >= 7 years,1.7945612739395553,male : divorced/separated,none,0.6563045204775884,if not A121 : building society savings agreement/ life insurance,24.17747124576229,none,own,1.1457364756569814,management/ self-employed/ highly qualified employee/ officer,0.5322389781641297,"yes, registered under the customers name ",yes
1,< 0 DM,37.93655670918296,critical account/ other credits existing (not at this bank),car (new),6229.8894536363905,... < 100 DM,.. >= 7 years,1.8142095178025013,female : divorced/separated/married,none,3.3684210276899886,real estate,22.803165182684438,none,rent,2.0688149919710552,skilled employee / official,3.202385066758397,none,yes
0,< 0 DM,5.6342604567683905,existing credits paid back duly till now,car (used),1390.692629791276,unknown/ no savings account,1 <= ... < 4 years,-0.8940091528300314,male : single,none,3.356901700636662,"if not A121/A122 : car or other, not in attribute 6",27.489878454088938,none,own,-1.0968552850690516,skilled employee / official,-0.041463582796567255,none,yes
0,< 0 DM,14.33022994002845,existing credits paid back duly till now,retraining,1539.9081003629149,... < 100 DM,1 <= ... < 4 years,7.444719883991299,male : single,none,4.398476082498479,real estate,52.12701785690305,none,own,3.603591819800895,skilled employee / official,-0.7410639454588308,none,yes
1,< 0 DM,36.32550613021001,existing credits paid back duly till now,radio/television,1952.0870577115506,... < 100 DM,4 <= ... < 7 years,4.545725036051546,male : single,none,8.94361815211094,unknown / no property,59.69585086119441,none,own,-0.9527704155325165,unskilled - resident,1.310928488738287,"yes, registered under the customers name ",yes
1,no checking account,49.172444662718554,existing credits paid back duly till now,business,14423.264469144358,... < 100 DM,4 <= ... < 7 years,2.7593751612279673,female : divorced/separated/married,none,2.3410163720392987,if not A121 : building society savings agreement/ life insurance,23.743184442606267,none,rent,0.5635331109056523,unemployed/ unskilled - non-resident,1.9980452014354881,none,yes
0,0 <= ... < 200 DM,25.42245315958571,existing credits paid back duly till now,domestic appliances,3179.711265759574,... < 100 DM,.. >= 7 years,3.381955269607501,female : divorced/separated/married,none,3.4198684521254963,if not A121 : building society savings agreement/ life insurance,26.362862795900725,none,own,0.40943905455989704,skilled employee / official,4.285696337706366,none,yes
0,>= 200 DM / salary assignments for at least 1 year,28.586694470399852,delay in paying off in the past,radio/television,5189.879496307198,... < 100 DM,1 <= ... < 4 years,3.6542578351131274,male : single,none,4.008265765309732,if not A121 : building society savings agreement/ life insurance,48.83055938053091,none,for free,4.716207225318431,unskilled - resident,2.7075009567449895,"yes, registered under the customers name ",yes
0,no checking account,11.302549855503125,all credits at this bank paid back duly,domestic appliances,2168.8560748954196,... < 100 DM,1 <= ... < 4 years,3.929101364478667,male : single,guarantor,2.51298395688708,real estate,27.35178700147199,stores,rent,-3.2382078804346657,management/ self-employed/ highly qualified employee/ officer,2.28798535706247,none,yes
0,no checking account,11.075296414670866,delay in paying off in the past,car (used),1007.910047440695,unknown/ no savings account,.. >= 7 years,3.935325762609569,male : single,none,1.8705079143421273,real estate,21.850474873173383,none,own,2.7818196298589166,skilled employee / official,2.4385504738406434,none,yes
1,< 0 DM,37.71595176251431,existing credits paid back duly till now,car (new),1821.890251913853,... < 100 DM,1 <= ... < 4 years,5.061387876049466,male : single,none,8.153422651718047,unknown / no property,36.81200245154243,bank,own,-0.3539806952243283,unskilled - resident,-1.3060307638652606,"yes, registered under the customers name ",yes
0,< 0 DM,35.61739135023677,existing credits paid back duly till now,car (new),2393.8452876403585,500 <= ... < 1000 DM ,... < 1 year ,3.6079914043099683,male : single,co-applicant,2.309359070044863,if not A121 : building society savings agreement/ life insurance,20.56943976879306,none,own,3.4399265895541085,unskilled - resident,-0.9266641409390886,"yes, registered under the customers name ",yes
0,no checking account,33.448627353324156,existing credits paid back duly till now,radio/television,8132.606228602592,unknown/ no savings account,... < 1 year ,0.3156942185359056,male : single,guarantor,3.7180921163554714,if not A121 : building society savings agreement/ life insurance,29.56081202148248,none,for free,0.043670150967691224,skilled employee / official,-1.1677925792113006,none,yes
0,no checking account,4.733425571993038,existing credits paid back duly till now,domestic appliances,727.7707660738641,unknown/ no savings account,.. >= 7 years,1.186171668796276,male : single,none,2.4155011952282477,real estate,45.68536433430307,stores,own,1.902312828531979,unskilled - resident,-1.6642915113832912,none,yes
0,no checking account,6.161095427996777,critical account/ other credits existing (not at this bank),business,1163.5414146928954,... < 100 DM,1 <= ... < 4 years,-0.9554981247342562,male : single,none,0.8578045148587647,"if not A121/A122 : car or other, not in attribute 6",50.67941411435396,none,own,5.827572080136847,skilled employee / official,3.590919749740807,none,yes
0,0 <= ... < 200 DM,42.99432148810753,all credits at this bank paid back duly,(vacation - does not exist?),5950.814411480557,... < 100 DM,1 <= ... < 4 years,1.4768761978671963,male : single,none,2.5413975641895266,if not A121 : building society savings agreement/ life insurance,43.83182854915454,none,own,1.4453235824126631,skilled employee / official,1.5801001833275108,none,yes
1,0 <= ... < 200 DM,36.28485147214113,existing credits paid back duly till now,business,1975.1742440265623,... < 100 DM,4 <= ... < 7 years,4.112993383986465,male : single,none,6.53524712160781,"if not A121/A122 : car or other, not in attribute 6",37.56840340298225,none,rent,3.4776997693469176,skilled employee / official,1.158992126182899,"yes, registered under the customers name ",yes
0,0 <= ... < 200 DM,13.380970708135536,existing credits paid back duly till now,domestic appliances,1526.4535720922183,unknown/ no savings account,.. >= 7 years,1.4277399265824182,male : married/widowed,none,2.2856471924451407,"if not A121/A122 : car or other, not in attribute 6",64.35075485759077,none,own,2.07809017112912,unskilled - resident,-4.185433030804537,none,yes
1,>= 200 DM / salary assignments for at least 1 year,41.14549470732693,critical account/ other credits existing (not at this bank),radio/television,3967.638026395483,... < 100 DM,unemployed,3.931050269930734,male : single,none,2.982132264216059,"if not A121/A122 : car or other, not in attribute 6",28.775608403361332,none,own,1.8308376605869792,management/ self-employed/ highly qualified employee/ officer,5.110953717237237,none,yes
0,no checking account,11.317079382153429,existing credits paid back duly till now,business,4776.618421722459,... < 100 DM,1 <= ... < 4 years,2.107505125981004,female : divorced/separated/married,none,0.5492914759845928,real estate,50.038166667651716,none,own,1.1399171788227491,unskilled - resident,-0.7885440083071114,none,yes
0,>= 200 DM / salary assignments for at least 1 year,55.25118078793467,delay in paying off in the past,car (used),9434.826829829859,... < 100 DM,.. >= 7 years,-2.3120160121187583,male : single,guarantor,-0.5176129193686729,unknown / no property,38.208712891748,none,own,2.6957032526002482,unskilled - resident,6.103625511877915,none,yes
0,no checking account,29.381306920559524,existing credits paid back duly till now,radio/television,3834.870600313291,500 <= ... < 1000 DM ,unemployed,0.16975068104099766,female : divorced/separated/married,none,3.096059155234505,unknown / no property,20.980045647331487,bank,own,-0.3710632257061026,unemployed/ unskilled - non-resident,-1.8984829613026322,none,yes
1,no checking account,24.913550475114825,critical account/ other credits existing (not at this bank),domestic appliances,5943.487504960804,unknown/ no savings account,1 <= ... < 4 years,1.814527787470937,male : single,guarantor,0.06716698798513099,real estate,46.21535467896752,bank,own,0.03190295396162912,skilled employee / official,-0.6248023171130739,none,yes
0,no checking account,13.676148117866697,existing credits paid back duly till now,domestic appliances,1212.6975047065073,... < 100 DM,1 <= ... < 4 years,4.774117458791488,male : single,guarantor,0.7823940501239215,"if not A121/A122 : car or other, not in attribute 6",48.721235044673925,stores,rent,-0.27715238075404347,unskilled - resident,-3.4056987650192596,"yes, registered under the customers name ",yes
0,no checking account,17.273892306869858,existing credits paid back duly till now,domestic appliances,1568.8651889034522,.. >= 1000 DM ,unemployed,0.6926501672004788,female : divorced/separated/married,none,4.458920728916859,real estate,24.15571344853461,none,own,1.1994207526481822,skilled employee / official,1.7242499518853949,none,yes
0,no checking account,23.236524212003342,existing credits paid back duly till now,radio/television,1755.12383296736,... < 100 DM,1 <= ... < 4 years,4.31689610099947,female : divorced/separated/married,none,2.9551751371379535,if not A121 : building society savings agreement/ life insurance,57.258773892920274,none,own,0.5583624288993412,management/ self-employed/ highly qualified employee/ officer,-1.2025136416224647,none,yes
0,no checking account,7.608320708821921,existing credits paid back duly till now,business,2315.2207914512246,unknown/ no savings account,.. >= 7 years,5.044814450720944,female : divorced/separated/married,none,3.0583566844489276,"if not A121/A122 : car or other, not in attribute 6",54.052379336213725,none,own,2.420549752942353,skilled employee / official,-1.1460003081967085,"yes, registered under the customers name ",yes
0,no checking account,12.973944961571164,delay in paying off in the past,business,1411.1833336743466,... < 100 DM,4 <= ... < 7 years,5.5541459179817965,male : single,none,3.4786520513498065,"if not A121/A122 : car or other, not in attribute 6",28.9604842803283,bank,own,4.60946339964304,skilled employee / official,-1.7450284343487947,none,yes
0,< 0 DM,17.061195319594553,critical account/ other credits existing (not at this bank),radio/television,1292.2037806804024,... < 100 DM,1 <= ... < 4 years,3.809428425972131,male : married/widowed,none,-1.3234667178686932,"if not A121/A122 : car or other, not in attribute 6",25.363459922163084,none,own,0.04832332552998286,unskilled - resident,2.554710125475726,none,yes
