age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, class
38.66762401602209, Private,76842.3901054844, HS-grad,0.6839214824822424, Divorced, Exec-managerial, Own-child, White, Male,0.5337397917127746,-2.707408910054271,41.398746813179464, Greece, >50K
42.53641155379359, Private,117034.8215533123, 10th,2.9477016627152413, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0.10289533374026355,2041.1205579133755,37.32919364718063, United-States, <=50K
57.71501653351068, Self-emp-not-inc,109020.89926730146, Bachelors,3.972171480169134, Married-civ-spouse, Transport-moving, Husband, White, Male,1.4163211564652574,1.1924880196353258,34.00040705002797, United-States, >50K
54.94359934853531, Private,216857.4445823457, Bachelors,13.008359294044833, Married-civ-spouse, Craft-repair, Own-child, White, Male,0.7953272885815035,4.041768078318401,40.85962858877613, United-States, <=50K
20.596927556660045, Private,168294.4402872116, 7th-8th,2.4924932822765324, Divorced, Other-service, Unmarried, White, Female,1.1918948659284256,-2.497787755906257,38.48431539550296, United-States, <=50K
55.09633219309224, Private,180210.5485195367, HS-grad,4.704460503751179, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,-1.744784778088761,4.28678122397033,61.19710182796667, United-States, <=50K
40.23819783478797, Private,367262.707365536, HS-grad,10.414164055670046, Never-married, Sales, Wife, White, Male,4.002527340324452,4.486445755513441,81.86769785796805, United-States, <=50K
50.29246300902365, Private,193364.31518013508, Some-college,13.572052479483563, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-3.170935932055392,-3.17715582943866,42.710399639124844, ?, <=50K
29.424942802611383, Private,190702.30842449787, Some-college,12.19111656808641, Never-married, Prof-specialty, Not-in-family, White, Male,-0.7169001869323401,-1.4056587036617993,41.160612285965854, United-States, <=50K
18.780754950846152, ?,266006.7154113701, 5th-6th,9.057957416748799, Never-married, Adm-clerical, Not-in-family, White, Male,0.09646083050066072,-1.6818713499078626,48.71087718763364, United-States, <=50K
43.463271812785386, Private,386939.77920498786, HS-grad,19.534093178197978, Never-married, Sales, Not-in-family, White, Male,1.911920330008023,1405.0360708065582,37.736879383559994, United-States, <=50K
27.558681815256367, Private,59953.6456357726, 7th-8th,8.435217655960459, Divorced, Exec-managerial, Wife, Black, Male,-2.7961273504310897,0.7781917082823754,35.55838902814707, United-States, <=50K
23.847938267726487, State-gov,311512.04799986375, 11th,8.445181818663398, Never-married, Prof-specialty, Own-child, White, Male,-0.2512851261698523,2.607887318840875,12.297117261931394, United-States, >50K
51.38691687816267, Self-emp-not-inc,242408.42988230535, Bachelors,5.390747376614596, Never-married, Adm-clerical, Husband, White, Female,3.1242849556647774,0.22463246459584585,34.144860630685045, United-States, <=50K
20.658157627035376, Private,197202.729500754, Assoc-acdm,14.501963457873089, Married-civ-spouse, ?, Not-in-family, White, Male,-0.014940212297713334,-0.14759642726617492,41.777825715789675, Mexico, <=50K
16.479530569112416, Private,544095.1581220031, Bachelors,10.61689369859149, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0.4949495269620108,4.828352652033147,28.373781009813467, United-States, >50K
28.52655635292628, ?,84154.55879365226, 7th-8th,11.585121568955874, Never-married, Sales, Unmarried, White, Female,-1.149018319774525,-1.5268934127194014,36.04729511052263, United-States, <=50K
49.951778363474105, Private,265477.8276259389, HS-grad,12.97968624438903, Never-married, Exec-managerial, Husband, Black, Male,0.0067394526637503446,0.41953655247072763,42.28749062025067, United-States, <=50K
33.229762513610325, Private,507874.88960142416, HS-grad,3.6300130790654457, Married-civ-spouse, Prof-specialty, Own-child, White, Male,-0.08768662518225073,-0.2854141617721191,44.01517204324817, United-States, <=50K
54.62946280491558, Private,88505.22479137905, HS-grad,12.030463964906916, Never-married, Machine-op-inspct, Unmarried, White, Female,1.2321401158678236,-2.1084799259544273,40.94064745745374, United-States, <=50K
22.003470878133918, Local-gov,172982.2839101166, Some-college,10.106263780053805, Never-married, Protective-serv, Wife, White, Male,-3.6984277809134194,-2.350278834152333,44.85572408568789, United-States, <=50K
49.69648396920016, ?,94641.51595226958, Some-college,7.811607509907674, Divorced, Craft-repair, Unmarried, White, Male,-0.4128362966280573,0.9659443363379876,41.17427455872926, United-States, >50K
25.350057427422186, Private,289978.84871928656, HS-grad,9.847779589862386, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.4195090898938244,4.840450023991531,38.12478515705382, Canada, <=50K
57.656065790187036, Private,337893.67685502383, Some-college,12.413600376326308, Never-married, Craft-repair, Not-in-family, White, Male,2.4000682325027025,1.3561599720803947,38.06310335245946, United-States, <=50K
55.61428633384457, Private,144359.3751461672, Some-college,11.427736518723645, Never-married, Sales, Husband, White, Male,2.006476854315186,-3.030290181040436,41.88694604763356, United-States, <=50K
44.670786646324046, Private,128349.9788365072, HS-grad,14.787564045493431, Separated, Craft-repair, Not-in-family, White, Male,4.187444714635745,-2.069324414863457,42.33254195410629, Mexico, >50K
43.036740689215684, Private,101602.74337038187, HS-grad,11.569465504140572, Never-married, Exec-managerial, Not-in-family, White, Male,0.06906451645900183,0.6025910741221144,46.19250678045674, United-States, >50K
29.202737208466676, Private,271467.5492750059, HS-grad,8.396426175127576, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-3.907218210637378,-1.9499643625710485,41.97456660551933, United-States, >50K
25.86735819606995, Private,32272.884137459918, Bachelors,6.320512392626252, Married-civ-spouse, Farming-fishing, Husband, White, Male,-0.22287707309168303,1.0139140910772002,42.62577114285484, United-States, >50K
19.893864677515623, Local-gov,226959.1128033202, Bachelors,5.6211052789159925, Married-civ-spouse, Craft-repair, Own-child, White, Male,-4.859993900909064,1.659035283119212,32.674835512269276, United-States, <=50K
42.628532540433, Self-emp-not-inc,51833.8947659271, Some-college,18.26356502269523, Never-married, Adm-clerical, Husband, White, Female,-4.881979887953663,1900.9454856302268,58.17526324198525, United-States, <=50K
49.040986350928094, Private,251580.40203745555, 12th,7.818562216595533, Never-married, Sales, Husband, White, Male,-1.908926464454329,-6.610914910280629,49.303675580640075, United-States, <=50K
45.588882037121614, Local-gov,109836.12109512724, 7th-8th,9.569668038718955, Separated, Craft-repair, Husband, White, Male,0.7016376644761158,-0.10617864830718501,58.08529951009518, United-States, >50K
41.083366455269974, Private,237993.59538802577, Doctorate,10.571315735942283, Never-married, Prof-specialty, Wife, White, Female,-3.21732141739212,2.9963245002636616,43.10880457919227, Vietnam, <=50K
45.17457324631995, Local-gov,216668.58984963692, Some-college,0.9472387987181405, Never-married, Exec-managerial, Not-in-family, White, Female,3.991132564226044,1.2412884546973049,42.392876778635426, United-States, <=50K
39.48482393370319, Private,56354.66057896203, HS-grad,10.892287149702515, Never-married, Machine-op-inspct, Own-child, White, Male,0.6637330951302449,4.698127721268937,41.57864671086148, United-States, <=50K
38.40250665292027, Private,147369.16167057253, Some-college,9.51370140377053, Married-spouse-absent, Sales, Husband, Black, Male,3.719206505827504,2.3305212615916573,49.852809488552836, United-States, >50K
32.90483506377444, Self-emp-inc,188144.43425868783, Assoc-voc,5.53456415287075, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,5018.2178786861405,-1.465987873759909,41.82673001796816, United-States, <=50K
24.951390685152585, Private,59499.10285822577, HS-grad,10.63168852649825, Married-civ-spouse, Transport-moving, Husband, White, Male,2409.9595718196574,-1.6516575144566654,38.35287637343879, United-States, >50K
30.995344910042675, Federal-gov,293941.50565254566, HS-grad,3.5977264580455657, Married-civ-spouse, Exec-managerial, Own-child, White, Male,-1.4434374822864213,-0.7953273412057273,42.52343333376545, United-States, <=50K
48.48825919531502, Self-emp-not-inc,149640.18985949605, Doctorate,8.690115779790256, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,-3.1526804445952594,-1.1662020425600732,37.599712999349194, United-States, <=50K
43.758666994077835, ?,116630.11843036764, HS-grad,11.734235620175635, Divorced, Exec-managerial, Own-child, White, Male,-2.840994552750095,0.607095777660704,44.379471491911566, United-States, <=50K
31.133679739378564, Self-emp-not-inc,105603.04700844444, 5th-6th,10.009886210190814, Never-married, Other-service, Not-in-family, White, Female,0.4119241068886018,-3.4387109937302225,56.92503879324236, United-States, <=50K
38.38004170559977, Local-gov,155535.1201193881, Some-college,9.123486405632105, Never-married, Craft-repair, Not-in-family, White, Male,-1.325855489359955,-2.183811305276877,44.01665177356666, United-States, <=50K
26.95382478325469, ?,183175.98691157324, Some-college,12.747396337840566, Never-married, Sales, Wife, White, Female,-3.1113081880875324,-0.9258886186078512,38.54081076048336, United-States, <=50K
51.612944622006296, Private,169844.71665140204, HS-grad,8.68435882709828, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,1.7762986103845355,0.06187310015906021,38.89973150926703, Mexico, >50K
51.57392764377146, Private,191681.80721831828, Bachelors,8.539113428711165, Widowed, Sales, Unmarried, White, Male,1.5279275813437432,2.383785645417835,50.46294441068831, United-States, <=50K
24.426087025355155, Federal-gov,200678.16364365816, Assoc-voc,12.051165155410589, Never-married, Adm-clerical, Wife, White, Male,-2.7671664963639664,-1.3529204114679145,39.57770163845324, United-States, <=50K
15.172941029986234, Private,101507.87601706601, Some-college,13.09015800203787, Never-married, Priv-house-serv, Not-in-family, White, Male,-1.6771478996439906,-6.388348861060445,28.58884641396347, United-States, <=50K
27.600138357989557, Private,309972.11810828914, Assoc-voc,8.593915651525739, Never-married, Other-service, Husband, Black, Male,-4.424196809935456,2.986663985294662,42.83503589930191, United-States, <=50K
26.241643141995166, ?,162299.98671457687, HS-grad,11.1725309700793, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.2480606934848466,-0.7825680032630424,63.76502884010828, United-States, <=50K
24.491482232161292, Private,211678.48964335222, Some-college,3.3985832311569713, Married-civ-spouse, Craft-repair, Husband, White, Male,-1.3725124729069536,-0.6657956378349964,41.42501890621233, United-States, <=50K
79.42727720821169, Local-gov,124746.64060225345, Bachelors,6.85454139243306, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,2.9378973044239114,2.3160063149854544,23.24552529216031, Mexico, <=50K
29.071456062203303, Private,213918.52272013918, Some-college,13.190713912577529, Never-married, Craft-repair, Husband, White, Male,-0.06117904088760304,3.301798172799719,37.86523725531127, United-States, <=50K
38.7182420609904, Private,32213.374647040357, HS-grad,8.511861804912016, Never-married, Adm-clerical, Unmarried, White, Female,-2.312252844549685,1.256791317405406,37.597524716609215, Taiwan, >50K
67.47561907323015, Private,212760.87509464365, HS-grad,7.127420651805945, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0.019397674602556304,0.07423892681630256,-1.6689672956169463, United-States, <=50K
19.87677118190201, Private,309636.57610045094, Bachelors,7.959184079863749, Divorced, Craft-repair, Wife, White, Male,-0.9271696409571619,-0.741222064983337,19.62047421073561, United-States, <=50K
30.071960380839286, Self-emp-not-inc,125922.66264753327, 12th,1.976397289829558, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-2.3320131178097787,-3.0806223444279768,35.71269411330599, United-States, <=50K
19.370325712672233, ?,446839.9533880219, Bachelors,7.364371929051963, Divorced, Adm-clerical, Husband, White, Male,-0.5048605024317487,0.7778440888784801,35.30718377882452, Philippines, <=50K
50.01422217680005, Private,276512.560249424, Some-college,16.904038494260412, Never-married, Other-service, Husband, White, Male,-4.04387114940017,-3.5221727921526815,36.67229941603326, United-States, <=50K
44.91083846030479, Private,51620.72790288441, HS-grad,11.557124014833448, Married-civ-spouse, Craft-repair, Husband, White, Male,0.3566451919057879,-0.11328538287579577,41.69483501285688, United-States, >50K
57.85478631800501, Private,159942.58151495666, Masters,15.438457701019658, Separated, Machine-op-inspct, Unmarried, Black, Female,0.5855432512772686,5.7042961783438955,53.499372894449834, Japan, >50K
40.41248106323288, Local-gov,343583.16424556315, Bachelors,1.0618598313495564, Married-civ-spouse, Prof-specialty, Husband, White, Male,14347.114937509541,-4.237679913048092,32.95004224542555, United-States, >50K
54.460917442356745, Private,346251.03215554234, Some-college,10.328629213494006, Never-married, Other-service, Not-in-family, White, Male,0.4059163332417209,1.2644102540446889,37.901829745672444, United-States, <=50K
47.591792979391826, Private,268234.7913122368, HS-grad,1.572197247187825, Never-married, ?, Husband, White, Male,-3.0606724372383076,-1.1810839372348452,37.42500588808555, United-States, <=50K
33.03748235618306, Private,202050.98846724106, HS-grad,13.601154546777934, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-9.297793138806126,-2.283009512051254,50.81372514335618, Mexico, <=50K
31.442239976717726, Private,54336.818952754504, 7th-8th,4.0495999191262415, Never-married, Sales, Husband, White, Female,-3.392170533526584,-1.446119424244459,39.19756034921744, United-States, >50K
44.339593528089836, Private,410867.2371932563, Bachelors,12.272978377701014, Separated, Sales, Husband, White, Female,0.8871853750424232,0.3309062476806156,47.66346200086017, United-States, <=50K
58.996155326918355, State-gov,249975.4107769905, HS-grad,8.895086874149554, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3.589015572781399,6.943556633496979,39.39125512681012, United-States, >50K
36.704543546471726, Private,286726.9390062584, Masters,8.810286638323474, Married-civ-spouse, Other-service, Not-in-family, White, Male,0.2188930122415271,2.4697974537619256,38.80767456666673, United-States, <=50K
26.73010506386754, Private,212559.43439748068, HS-grad,11.019441577405718, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,-2.534497374844403,1.8718064279104536,28.476362586527138, United-States, <=50K
29.7608453672808, Local-gov,117744.77175059952, HS-grad,5.267843158625013, Never-married, Handlers-cleaners, Other-relative, White, Male,0.6574035389706567,1571.4342515785709,33.598032987340204, United-States, <=50K
28.93799669812591, Private,226294.30470604182, HS-grad,10.494008011303606, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-7.3101503038619695,-3.1737915632872786,40.44302644908045, United-States, <=50K
24.658662582730738, Local-gov,115586.15125715363, Some-college,11.264988682808676, Never-married, Machine-op-inspct, Own-child, Black, Female,0.062017856074635835,-2.2166298742012653,49.2055533932293, United-States, <=50K
44.03190116293679, Private,191276.52981922732, Some-college,17.863298325953128, Married-civ-spouse, Prof-specialty, Husband, Black, Female,1.7470282707780416,1905.7388646948054,58.13148983371248, United-States, <=50K
34.008259517195555, Private,202681.0473179877, HS-grad,17.594839506043044, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,-2.4088715215404415,-1.530651965382841,48.67643152960025, Trinadad&Tobago, <=50K
49.19932268017031, Private,171091.97205109138, Some-college,12.207674793944632, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,2.9046109606640216,0.7430339331381556,41.81460268549666, United-States, <=50K
29.283562833919817, Private,249406.89211488722, Bachelors,10.602828529473358, Widowed, Exec-managerial, Not-in-family, White, Male,4.210730643331596,0.14278583885657478,39.016397045516925, United-States, >50K
74.86551233788182, ?,124189.30790155842, HS-grad,13.029771863081374, Never-married, Adm-clerical, Husband, Black, Male,1.6765484738164655,0.45098356424189223,45.990174765073114, United-States, <=50K
47.897684893358196, Self-emp-not-inc,198279.7556228953, Doctorate,16.910018996052067, Married-civ-spouse, Craft-repair, Husband, White, Male,15025.110537487293,-0.3084602662100749,62.12852773224931, United-States, <=50K
45.93120808681572, Private,149118.01933835133, Assoc-acdm,10.904428593564255, Never-married, Other-service, Husband, White, Male,-10.43947847437099,1.5327959161880245,52.51823515122953, United-States, <=50K
22.21254670540126, Private,188304.10413315153, Assoc-acdm,9.501018375195788, Married-civ-spouse, Other-service, Unmarried, White, Male,0.8988108215595876,-2.1950129550614172,42.15706717271728, United-States, <=50K
26.19914695997037, Private,103428.47181210946, Bachelors,9.455114604180947, Married-civ-spouse, Prof-specialty, Husband, White, Male,2.8910930743662737,1.9182822904885075,46.32715489442181, United-States, <=50K
31.38368732639711, Private,317663.3577617563, Some-college,10.167266485668849, Married-civ-spouse, Transport-moving, Unmarried, White, Male,7687.625296343885,6.0842313889422455,42.4873926106031, United-States, <=50K
14.149933835268257, Private,304875.0797102144, Masters,8.51005891688845, Married-civ-spouse, Adm-clerical, Husband, White, Male,34097.44365773455,0.12689067774892404,37.424784471184964, United-States, <=50K
28.98290077229831, Private,194901.53960587236, 11th,6.091017218166049, Never-married, Other-service, Husband, White, Male,0.41661265907728506,-0.9600845387619047,42.29403422198976, United-States, <=50K
33.52092441237219, Private,189269.57999273238, Some-college,11.379355122041202, Never-married, Protective-serv, Husband, White, Female,0.13044576675511405,-0.435028440147817,39.36965098754542, United-States, <=50K
36.818038730422955, Private,124691.48919531796, HS-grad,4.4576226029945705, Divorced, Craft-repair, Wife, White, Female,1.4464120573121018,2.3016668732821906,35.37304829101307, United-States, <=50K
25.303270930637574, Private,432377.2056912221, 10th,13.457068515617776, Never-married, Protective-serv, Husband, White, Female,-0.5646357825156698,-3.5680425861932754,42.043901142312905, United-States, <=50K
38.71320680699684, ?,65324.37117143587, 12th,9.038114047423353, Never-married, Prof-specialty, Unmarried, White, Male,-2.296064396758737,3.7024428835608636,36.178627945786744, United-States, >50K
54.217550132909615, Private,335605.1480551217, 11th,8.022648817069353, Married-civ-spouse, Exec-managerial, Own-child, White, Male,-0.7627975238317004,1887.3665814252506,50.393342291499806, United-States, <=50K
23.661826436834637, Private,377870.37699594337, Bachelors,17.20244146101809, Married-civ-spouse, Prof-specialty, Husband, White, Male,4062.939801030273,1.130172317794191,25.045569074365716, United-States, <=50K
36.21638852314161, Private,102864.13926543258, 5th-6th,9.499084777947365, Widowed, Other-service, Own-child, White, Male,1.1413096801387552,-0.2596301056237478,39.875863836599855, United-States, <=50K
51.41152187280859, Private,95648.39835260536, HS-grad,3.269436906109213, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,-2.6831319401342033,0.03628436314687419,52.722436592797436, United-States, <=50K
56.69802863406411, Local-gov,303087.9905397017, Bachelors,11.24457563977813, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,3.4837749537259985,-2.679966908882561,46.767707400212025, Philippines, <=50K
49.065556436570326, Private,197369.08426044558, HS-grad,10.558161251732969, Married-civ-spouse, Other-service, Husband, White, Male,0.9684509865107707,-2.689507247721585,42.85977114013415, United-States, <=50K
59.80533667396275, ?,247549.9769234007, HS-grad,6.325638547194638, Married-civ-spouse, Farming-fishing, Husband, White, Female,3.5939269059764243,-3.714527071265118,52.58321987781933, United-States, <=50K
21.281933117580927, Self-emp-inc,102630.90560734652, HS-grad,3.1662574926543803, Divorced, Adm-clerical, Not-in-family, White, Female,-0.7572539904850986,-4.225578605013318,43.96110972876922, ?, <=50K
17.929507522134404, Private,199918.0398536613, 9th,9.662789924980757, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,-3.974682854700842,3.7166515442253503,40.65248678578109, United-States, <=50K
40.53782690486895, Private,118851.61338555733, HS-grad,12.116429287790895, Married-civ-spouse, Transport-moving, Own-child, White, Male,-3.694847140848867,-0.4364967174177298,62.062390656770155, United-States, <=50K
30.659990051915294, Local-gov,77144.95738261165, Some-college,11.93860842144213, Never-married, Prof-specialty, Husband, White, Male,-1.946315471734559,1.1609991232316557,45.908637849970305, United-States, >50K
33.07756272572131, Private,267989.7963387889, Assoc-acdm,15.231695587428701, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,-3.179262757923097,1.2283688465225686,46.72958297313658, United-States, <=50K
21.505333737743737, Private,301604.6757351004, HS-grad,13.876340677703423, Never-married, Other-service, Not-in-family, White, Male,-4.703998137964328,0.4181906950526604,29.921063418295454, United-States, <=50K
48.07061317744853, Self-emp-not-inc,287831.9275476087, Assoc-voc,14.934288349518845, Never-married, Craft-repair, Own-child, White, Male,0.5605056828763927,2.1955946752528783,41.51886257512589, United-States, <=50K
24.389908673658685, Private,111699.20833353545, Some-college,8.753198327726196, Never-married, Sales, Unmarried, White, Male,1.0131498410327633,1723.0470236444628,26.065463393662572, United-States, >50K
27.433710837031448, Private,114937.00534626792, 10th,12.162658777548952, Widowed, Prof-specialty, Husband, White, Female,-0.6747209640771707,0.4044186371089006,43.44635390870456, United-States, <=50K
33.080745401750754, Private,129304.75658423196, Some-college,12.098954658002532, Married-civ-spouse, Other-service, Not-in-family, White, Male,4.208044398574665,-2.0089079536841963,37.47253444337103, United-States, >50K
36.22027217578343, Private,365739.28117968194, Bachelors,12.434314703218135, Separated, Prof-specialty, Not-in-family, White, Male,-0.08358530720430153,3.6168491111275705,42.67292183965879, United-States, <=50K
26.830570590532695, ?,69616.41138706803, Bachelors,13.527939502740503, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,-0.9886243047408433,-4.312963280057477,60.969425082751236, United-States, <=50K
19.869941557331074, Federal-gov,43320.52511645905, 5th-6th,7.346256408122827, Married-civ-spouse, Craft-repair, Other-relative, White, Female,-0.8900767143882877,1763.983374266998,38.03256150781094, Jamaica, <=50K
39.90545284044321, Private,120986.38754651106, Assoc-acdm,12.11103643287892, Married-civ-spouse, Other-service, Husband, White, Male,4388.248820471493,0.4538409239238401,38.62238171043242, United-States, <=50K
36.33333190870368, Private,254197.25122407958, HS-grad,17.035950815281062, Divorced, ?, Unmarried, Black, Female,-4.090329724587685,1.940830689272802,47.19892630202038, United-States, <=50K
41.587581116492025, Private,146192.75712636317, Some-college,14.460005834330502, Married-civ-spouse, Exec-managerial, Wife, White, Male,-5.501211795445166,-3.2261778793066327,36.41957989206586, United-States, >50K
34.95326275637738, Private,125931.82236707564, Masters,22.82966407270672, Never-married, Prof-specialty, Wife, White, Female,0.6372643685757005,2.067703482183864,38.0976046662513, Poland, <=50K
43.94054154235059, Private,56928.71096392438, Masters,11.24677160851835, Never-married, Handlers-cleaners, Husband, White, Male,0.6335227578824014,-0.8951686263941767,61.77368146317346, ?, <=50K
29.514379703683144, Private,163129.0212117477, Bachelors,14.44208246822128, Never-married, Other-service, Not-in-family, White, Male,1.7733315367870035,-1.6258760604364855,36.31743552763945, United-States, >50K
25.99019267507536, Private,34313.292025476745, HS-grad,11.922095463650582, Never-married, ?, Not-in-family, White, Male,-0.07759759504276931,4.65402939570768,20.060526970888958, United-States, <=50K
57.74158739802199, Private,81970.58455833718, HS-grad,9.611216814982512, Never-married, Craft-repair, Husband, Black, Female,5.278277296731875,3.0816585084107033,35.89629955460791, United-States, <=50K
62.24322829982799, Private,66615.08616778262, HS-grad,5.471809129763491, Never-married, Exec-managerial, Not-in-family, White, Female,2.472593058525033,1.4034215055132824,39.31110255679357, United-States, >50K
24.031385639904407, Self-emp-not-inc,232776.71947647448, Some-college,7.692184305321813, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,-6.902273978069306,0.8711384808256408,37.730569554144566, United-States, >50K
12.603861157806072, ?,316867.0081559422, Bachelors,7.7232590155496155, Divorced, Exec-managerial, Not-in-family, White, Male,-4.115906143636307,-2.4409081987184473,28.831752572070226, United-States, >50K
45.803134387031506, Federal-gov,196585.51609778375, HS-grad,7.373292837551893, Married-civ-spouse, Transport-moving, Unmarried, White, Female,-5.604743224006966,1561.7509706662386,38.47932517139159, United-States, <=50K
67.56117671406902, Private,105371.74726636622, Some-college,9.140059193277379, Married-civ-spouse, Other-service, Husband, White, Female,0.23436284957364237,1.6243163499596864,43.87887012847138, United-States, <=50K
29.753928219460946, Private,185815.17941081963, Some-college,9.009699632198634, Never-married, Prof-specialty, Husband, White, Male,0.5723044060890237,-3.4672311542342675,30.256565042441736, United-States, <=50K
20.163709602820575, Private,175375.42821430217, Bachelors,13.574100978295416, Married-civ-spouse, Other-service, Own-child, White, Male,5.12748337650492,3.3292164240745645,25.937109698116117, United-States, <=50K
